,W_ac,,
9777,0,,
9778,0,,
9779,0,,
9780,0,,
9781,0,,
9782,0,,
9783,0,,
9784,0,,
9785,0,,
9786,0,,
9787,0,,
9788,0,,
9789,0,,
9790,0,,
9791,0,,
9792,0,,
9793,0,,
9794,0,,
9795,0,,
9796,0,,
9797,0,,
9798,0,,
9799,0,,
9800,0,,
9801,0,,
9802,0,,
9803,0,,
9804,0,,
9805,0,,
9806,0,,
9807,0,,
9808,0,,
9809,0,,
9810,0,,
9811,0,,
9812,0,,
9813,2.205612069,,
9814,12.77770903,,
9815,29.51691986,,
9816,52.93953811,,
9817,83.5604114,,
9818,121.3446248,,
9819,164.8817916,,
9820,212.5499137,,
9821,262.7273275,,
9822,313.920395,,
9823,364.9561021,,
9824,414.710815,,
9825,462.061685,,
9826,506.1878632,,
9827,547.0255636,,
9828,584.6277219,,
9829,619.0472746,,
9830,650.3374597,,
9831,678.5522719,,
9832,703.745823,,
9833,725.971971,,
9834,745.1859943,,
9835,761.0955651,,
9836,773.3700983,,
9837,781.6794276,,
9838,785.8571317,,
9839,786.1484772,,
9840,782.8624079,,
9841,776.3075645,,
9842,766.6733684,,
9843,753.849207,,
9844,737.6780103,,
9845,718.0027556,,
9846,694.6850825,,
9847,667.6336432,,
9848,636.764377,,
9849,601.9935733,,
9850,563.3767736,,
9851,521.3206559,,
9852,476.2863846,,
9853,428.7353458,,
9854,379.2175443,,
9855,328.5066646,,
9856,277.4111369,,
9857,226.7401217,,
9858,177.5966615,,
9859,131.8262991,,
9860,91.39003968,,
9861,58.24686192,,
9862,33.53549708,,
9863,16.32027036,,
9864,5.34258143,,
9865,0,,
9866,0,,
9867,0,,
9868,0,,
9869,0,,
9870,0,,
9871,0,,
9872,0,,
9873,0,,
9874,0,,
9875,0,,
9876,0,,
9877,0,,
9878,0,,
9879,0,,
9880,0,,
9881,0,,
9882,0,,
9883,0,,
9884,0,,
9885,0,,
9886,0,,
9887,0,,
9888,0,,
9889,0,,
9890,0,,
9891,0,,
9892,0,,
9893,0,,
9894,0,,
9895,0,,
9896,0,,
9897,0,,
9898,0,,
9899,0,,
9900,0,,
9901,0,,
9902,0,,
9903,0,,
9904,0,,
9905,0,,
9906,0,,
9907,0,,
9908,0,,
9909,4.004341509,,
9910,15.04689723,,
9911,30.84756933,,
9912,50.5520491,,
9913,73.30798806,,
9914,99.11929188,,
9915,130.1830929,,
9916,169.0427262,,
9917,218.2369697,,
9918,278.3019513,,
9919,344.639137,,
9920,411.8386154,,
9921,474.4942774,,
9922,528.8808157,,
9923,575.5866183,,
9924,615.8824499,,
9925,651.0384413,,
9926,682.0427707,,
9927,709.1592887,,
9928,732.537143,,
9929,752.3258148,,
9930,768.8239912,,
9931,782.7140406,,
9932,794.7391555,,
9933,805.6402811,,
9934,815.147031,,
9935,820.3858331,,
9936,818.0700005,,
9937,804.9177047,,
9938,779.8472034,,
9939,747.4453749,,
9940,713.1996458,,
9941,682.5919612,,
9942,658.6070994,,
9943,637.7894572,,
9944,615.6591841,,
9945,587.7403188,,
9946,551.3392881,,
9947,508.3639492,,
9948,461.4547298,,
9949,413.2504723,,
9950,365.6591925,,
9951,318.7003426,,
9952,272.0923854,,
9953,225.5550547,,
9954,179.3977547,,
9955,135.4551812,,
9956,95.80538274,,
9957,62.52481496,,
9958,36.94650079,,
9959,18.47854645,,
9960,6.221619859,,
9961,0,,
9962,0,,
9963,0,,
9964,0,,
9965,0,,
9966,0,,
9967,0,,
9968,0,,
9969,0,,
9970,0,,
9971,0,,
9972,0,,
9973,0,,
9974,0,,
9975,0,,
9976,0,,
9977,0,,
9978,0,,
9979,0,,
9980,0,,
9981,0,,
9982,0,,
9983,0,,
9984,0,,
9985,0,,
9986,0,,
9987,0,,
9988,0,,
9989,0,,
9990,0,,
9991,0,,
9992,0,,
9993,0,,
9994,0,,
9995,0,,
9996,0,,
9997,0,,
9998,0,,
9999,0,,
10000,0,,
10001,0,,
10002,0,,
10003,0,,
10004,0,,
10005,0,,
10006,9.028563373,,
10007,23.19292077,,
10008,45.75506254,,
10009,78.77204743,,
10010,122.9683828,,
10011,175.5739067,,
10012,233.2525231,,
10013,292.6690057,,
10014,350.9310138,,
10015,406.3088369,,
10016,457.2612433,,
10017,502.2489351,,
10018,540.7238356,,
10019,574.7425091,,
10020,606.7842193,,
10021,639.32571,,
10022,673.5438083,,
10023,707.1961728,,
10024,737.4849852,,
10025,761.6147478,,
10026,777.9948108,,
10027,788.2067563,,
10028,794.3480744,,
10029,798.5146495,,
10030,801.9633827,,
10031,803.7400483,,
10032,802.5304368,,
10033,797.0213702,,
10034,786.4421199,,
10035,771.4529827,,
10036,752.9474822,,
10037,731.8185852,,
10038,708.6645793,,
10039,683.3055981,,
10040,655.4348174,,
10041,624.7454073,,
10042,590.9272911,,
10043,553.6618108,,
10044,512.6289064,,
10045,467.509129,,
10046,418.3105793,,
10047,365.9080187,,
10048,311.317907,,
10049,255.55754,,
10050,200.0954126,,
10051,147.5950222,,
10052,100.9154551,,
10053,62.9136845,,
10054,35.29849473,,
10055,16.73469165,,
10056,5.388335056,,
10057,0,,
10058,0,,
10059,0,,
10060,0,,
10061,0,,
10062,0,,
10063,0,,
10064,0,,
10065,0,,
10066,0,,
10067,0,,
10068,0,,
10069,0,,
10070,0,,
10071,0,,
10072,0,,
10073,0,,
10074,0,,
10075,0,,
10076,0,,
10077,0,,
10078,0,,
10079,0,,
10080,0,,
10081,0,,
10082,0,,
10083,0,,
10084,0,,
10085,0,,
10086,0,,
10087,0,,
10088,0,,
10089,0,,
10090,0,,
10091,0,,
10092,0,,
10093,0,,
10094,0,,
10095,0,,
10096,0,,
10097,0,,
10098,0,,
10099,0,,
10100,0,,
10101,0,,
10102,7.381285541,,
10103,15.04284101,,
10104,20.87904661,,
10105,22.10906778,,
10106,18.81411482,,
10107,18.76097943,,
10108,30.99319943,,
10109,64.54703754,,
10110,124.1210168,,
10111,202.7538134,,
10112,291.5450901,,
10113,381.5972443,,
10114,465.6545309,,
10115,540.8788811,,
10116,605.1676573,,
10117,656.4205533,,
10118,693.9463532,,
10119,720.8489694,,
10120,740.8647767,,
10121,757.7281359,,
10122,773.9476358,,
10123,788.7272073,,
10124,800.7194728,,
10125,808.5778211,,
10126,811.4255327,,
10127,809.6539587,,
10128,803.866224,,
10129,794.6654021,,
10130,782.6227975,,
10131,768.2238972,,
10132,751.9398411,,
10133,734.2411427,,
10134,715.2093388,,
10135,693.8741767,,
10136,669.0893776,,
10137,639.7093831,,
10138,605.0392284,,
10139,565.6035558,,
10140,522.1313353,,
10141,475.3513851,,
10142,425.8968858,,
10143,374.1419037,,
10144,320.4170481,,
10145,265.0540044,,
10146,209.0670868,,
10147,155.3219153,,
10148,106.9949275,,
10149,67.26069577,,
10150,38.10253521,,
10151,18.26984353,,
10152,5.968498263,,
10153,0,,
10154,0,,
10155,0,,
10156,0,,
10157,0,,
10158,0,,
10159,0,,
10160,0,,
10161,0,,
10162,0,,
10163,0,,
10164,0,,
10165,0,,
10166,0,,
10167,0,,
10168,0,,
10169,0,,
10170,0,,
10171,0,,
10172,0,,
10173,0,,
10174,0,,
10175,0,,
10176,0,,
10177,0,,
10178,0,,
10179,0,,
10180,0,,
10181,0,,
10182,0,,
10183,0,,
10184,0,,
10185,0,,
10186,0,,
10187,0,,
10188,0,,
10189,0,,
10190,0,,
10191,0,,
10192,0,,
10193,0,,
10194,0,,
10195,0,,
10196,0,,
10197,0,,
10198,4.814072617,,
10199,10.71250361,,
10200,17.10358837,,
10201,22.99363017,,
10202,28.18381651,,
10203,34.66117797,,
10204,44.78519994,,
10205,60.91190015,,
10206,82.95046379,,
10207,104.0748849,,
10208,116.310308,,
10209,111.6931138,,
10210,90.24589874,,
10211,73.99605586,,
10212,88.72839219,,
10213,160.2063694,,
10214,298.9106182,,
10215,473.1704835,,
10216,644.1101947,,
10217,772.8741744,,
10218,835.171238,,
10219,846.9198374,,
10220,830.9189039,,
10221,809.9582045,,
10222,800.1694015,,
10223,799.2840966,,
10224,801.8820376,,
10225,802.5450275,,
10226,797.3592109,,
10227,786.572194,,
10228,771.1451767,,
10229,752.0388787,,
10230,729.8600358,,
10231,704.2351844,,
10232,674.6226024,,
10233,640.4801399,,
10234,600.9479706,,
10235,554.2857329,,
10236,498.601755,,
10237,432.0074197,,
10238,354.9000242,,
10239,274.0192496,,
10240,197.195795,,
10241,132.2568458,,
10242,84.38021252,,
10243,51.3855827,,
10244,29.82556236,,
10245,16.25347323,,
10246,7.766307772,,
10247,2.972498226,,
10248,0,,
10249,0,,
10250,0,,
10251,0,,
10252,0,,
10253,0,,
10254,0,,
10255,0,,
10256,0,,
10257,0,,
10258,0,,
10259,0,,
10260,0,,
10261,0,,
10262,0,,
10263,0,,
10264,0,,
10265,0,,
10266,0,,
10267,0,,
10268,0,,
10269,0,,
10270,0,,
10271,0,,
10272,0,,
10273,0,,
10274,0,,
10275,0,,
10276,0,,
10277,0,,
10278,0,,
10279,0,,
10280,0,,
10281,0,,
10282,0,,
10283,0,,
10284,0,,
10285,0,,
10286,0,,
10287,0,,
10288,0,,
10289,0,,
10290,0,,
10291,0,,
10292,0,,
10293,0,,
10294,4.380926852,,
10295,10.39230127,,
10296,18.14743194,,
10297,27.38923495,,
10298,37.75889853,,
10299,48.61112297,,
10300,59.25054188,,
10301,68.98242531,,
10302,77.65017352,,
10303,86.61418717,,
10304,97.50025736,,
10305,111.9327083,,
10306,130.2857607,,
10307,149.4060597,,
10308,165.5224714,,
10309,174.8661889,,
10310,175.6668356,,
10311,171.7988758,,
10312,168.1263862,,
10313,169.5110126,,
10314,178.7098805,,
10315,192.5296905,,
10316,206.7328598,,
10317,217.0836327,,
10318,220.9404341,,
10319,220.1736451,,
10320,217.4463158,,
10321,215.4221995,,
10322,217.3839091,,
10323,228.3673377,,
10324,253.7167223,,
10325,298.7704061,,
10326,363.6415878,,
10327,433.6254382,,
10328,491.4083877,,
10329,519.6847601,,
10330,508.2030735,,
10331,466.7368227,,
10332,408.5886436,,
10333,347.0574001,,
10334,292.0439144,,
10335,243.7932607,,
10336,200.8470241,,
10337,161.7473766,,
10338,125.5697625,,
10339,92.90646257,,
10340,64.61764268,,
10341,41.56305258,,
10342,24.22146253,,
10343,11.98690655,,
10344,4.061644307,,
10345,0,,
10346,0,,
10347,0,,
10348,0,,
10349,0,,
10350,0,,
10351,0,,
10352,0,,
10353,0,,
10354,0,,
10355,0,,
10356,0,,
10357,0,,
10358,0,,
10359,0,,
10360,0,,
10361,0,,
10362,0,,
10363,0,,
10364,0,,
10365,0,,
10366,0,,
10367,0,,
10368,0,,
10369,0,,
10370,0,,
10371,0,,
10372,0,,
10373,0,,
10374,0,,
10375,0,,
10376,0,,
10377,0,,
10378,0,,
10379,0,,
10380,0,,
10381,0,,
10382,0,,
10383,0,,
10384,0,,
10385,0,,
10386,0,,
10387,0,,
10388,0,,
10389,3.744381552,,
10390,15.03140915,,
10391,29.71270591,,
10392,45.24677562,,
10393,59.09299149,,
10394,69.59685005,,
10395,77.65976875,,
10396,84.64124541,,
10397,91.9005888,,
10398,100.6028188,,
10399,111.3519914,,
10400,124.6515196,,
10401,141.0046048,,
10402,160.6955384,,
10403,183.3759283,,
10404,208.5837525,,
10405,235.8568057,,
10406,264.5410489,,
10407,293.4274614,,
10408,321.2072434,,
10409,346.5712087,,
10410,367.8025846,,
10411,382.0042569,,
10412,386.0666779,,
10413,376.88317,,
10414,354.3997247,,
10415,327.4114791,,
10416,306.307881,,
10417,301.4737834,,
10418,318.3656636,,
10419,348.1392303,,
10420,379.3709856,,
10421,400.6411209,,
10422,404.5217774,,
10423,395.1801964,,
10424,378.8770402,,
10425,361.8707328,,
10426,347.9770594,,
10427,333.9097716,,
10428,315.09905,,
10429,286.9772518,,
10430,247.3731074,,
10431,201.0898283,,
10432,154.1924661,,
10433,112.7444036,,
10434,80.95614297,,
10435,57.64010879,,
10436,40.63106863,,
10437,27.76423061,,
10438,17.36830584,,
10439,9.211186826,,
10440,3.32169246,,
10441,0,,
10442,0,,
10443,0,,
10444,0,,
10445,0,,
10446,0,,
10447,0,,
10448,0,,
10449,0,,
10450,0,,
10451,0,,
10452,0,,
10453,0,,
10454,0,,
10455,0,,
10456,0,,
10457,0,,
10458,0,,
10459,0,,
10460,0,,
10461,0,,
10462,0,,
10463,0,,
10464,0,,
10465,0,,
10466,0,,
10467,0,,
10468,0,,
10469,0,,
10470,0,,
10471,0,,
10472,0,,
10473,0,,
10474,0,,
10475,0,,
10476,0,,
10477,0,,
10478,0,,
10479,0,,
10480,0,,
10481,0,,
10482,0,,
10483,0,,
10484,0,,
10485,5.58455815,,
10486,13.06074475,,
10487,25.04773298,,
10488,42.73766345,,
10489,67.32140242,,
10490,98.38576622,,
10491,130.7784985,,
10492,158.476368,,
10493,175.4592009,,
10494,179.5909773,,
10495,180.222685,,
10496,188.8186717,,
10497,216.8381971,,
10498,269.216885,,
10499,331.5780024,,
10500,385.9880441,,
10501,414.5199021,,
10502,407.5246047,,
10503,379.8840668,,
10504,351.0028031,,
10505,340.2790798,,
10506,358.9496983,,
10507,394.0420626,,
10508,428.1155788,,
10509,443.7350246,,
10510,430.5463831,,
10511,399.2217191,,
10512,364.3176528,,
10513,340.38649,,
10514,336.2392026,,
10515,343.6220384,,
10516,351.1252511,,
10517,347.3421953,,
10518,325.0317021,,
10519,289.3458904,,
10520,247.7313222,,
10521,207.6334005,,
10522,174.9254472,,
10523,150.7987766,,
10524,135.5769884,,
10525,129.5827992,,
10526,131.9301164,,
10527,138.129132,,
10528,143.0214645,,
10529,141.450086,,
10530,130.128375,,
10531,111.3513811,,
10532,88.45076719,,
10533,64.75781186,,
10534,43.06826015,,
10535,24.5781121,,
10536,10.18595697,,
10537,0,,
10538,0,,
10539,0,,
10540,0,,
10541,0,,
10542,0,,
10543,0,,
10544,0,,
10545,0,,
10546,0,,
10547,0,,
10548,0,,
10549,0,,
10550,0,,
10551,0,,
10552,0,,
10553,0,,
10554,0,,
10555,0,,
10556,0,,
10557,0,,
10558,0,,
10559,0,,
10560,0,,
10561,0,,
10562,0,,
10563,0,,
10564,0,,
10565,0,,
10566,0,,
10567,0,,
10568,0,,
10569,0,,
10570,0,,
10571,0,,
10572,0,,
10573,0,,
10574,0,,
10575,0,,
10576,0,,
10577,0,,
10578,0,,
10579,0,,
10580,0,,
10581,7.572334188,,
10582,23.9091779,,
10583,44.99520867,,
10584,67.29096414,,
10585,87.25777343,,
10586,102.6113012,,
10587,114.8633838,,
10588,126.2412515,,
10589,138.9716784,,
10590,154.5510773,,
10591,172.2632448,,
10592,190.9745714,,
10593,209.5521968,,
10594,228.0746924,,
10595,250.294331,,
10596,280.6571456,,
10597,323.6074801,,
10598,380.8304063,,
10599,445.6350071,,
10600,509.746952,,
10601,564.8934715,,
10602,605.3775753,,
10603,633.3291202,,
10604,652.3591093,,
10605,666.0773554,,
10606,676.1093202,,
10607,678.0446864,,
10608,666.329739,,
10609,635.4135593,,
10610,584.4554571,,
10611,526.9562069,,
10612,479.1362151,,
10613,457.2115349,,
10614,469.9893163,,
10615,503.6957579,,
10616,540.2704726,,
10617,561.6563803,,
10618,555.4838833,,
10619,526.7352109,,
10620,483.6899582,,
10621,434.6265994,,
10622,385.8755372,,
10623,337.81786,,
10624,289.70293,,
10625,240.7805536,,
10626,191.0807886,,
10627,143.0189407,,
10628,99.46453005,,
10629,63.28654461,,
10630,36.41022385,,
10631,17.87283979,,
10632,6.161145942,,
10633,0,,
10634,0,,
10635,0,,
10636,0,,
10637,0,,
10638,0,,
10639,0,,
10640,0,,
10641,0,,
10642,0,,
10643,0,,
10644,0,,
10645,0,,
10646,0,,
10647,0,,
10648,0,,
10649,0,,
10650,0,,
10651,0,,
10652,0,,
10653,0,,
10654,0,,
10655,0,,
10656,0,,
10657,0,,
10658,0,,
10659,0,,
10660,0,,
10661,0,,
10662,0,,
10663,0,,
10664,0,,
10665,0,,
10666,0,,
10667,0,,
10668,0,,
10669,0,,
10670,0,,
10671,0,,
10672,0,,
10673,0,,
10674,0,,
10675,0,,
10676,0,,
10677,4.064887754,,
10678,19.45728996,,
10679,42.73394501,,
10680,73.4902423,,
10681,111.3208436,,
10682,154.3348592,,
10683,196.035549,,
10684,229.0362185,,
10685,245.9526203,,
10686,244.4520952,,
10687,237.8798846,,
10688,242.6137079,,
10689,275.0277182,,
10690,344.0509208,,
10691,435.4825627,,
10692,530.6433896,,
10693,610.856581,,
10694,662.5839715,,
10695,688.2677023,,
10696,693.4473235,,
10697,683.661334,,
10698,662.20452,,
10699,625.387078,,
10700,568.163996,,
10701,485.4934873,,
10702,379.2975716,,
10703,273.198199,,
10704,195.0321017,,
10705,172.6297989,,
10706,220.2526166,,
10707,309.836222,,
10708,405.0868068,,
10709,469.7158777,,
10710,479.1767343,,
10711,445.5851897,,
10712,388.1928503,,
10713,326.2494413,,
10714,274.8013288,,
10715,235.7570837,,
10716,208.4655468,,
10717,192.2750349,,
10718,185.3482544,,
10719,182.1384907,,
10720,176.3755445,,
10721,161.7904073,,
10722,134.8365211,,
10723,100.4936659,,
10724,65.40632565,,
10725,36.21810857,,
10726,17.54596226,,
10727,7.65320523,,
10728,3.561366959,,
10729,2.292247563,,
10730,0,,
10731,0,,
10732,0,,
10733,0,,
10734,0,,
10735,0,,
10736,0,,
10737,0,,
10738,0,,
10739,0,,
10740,0,,
10741,0,,
10742,0,,
10743,0,,
10744,0,,
10745,0,,
10746,0,,
10747,0,,
10748,0,,
10749,0,,
10750,0,,
10751,0,,
10752,0,,
10753,0,,
10754,0,,
10755,0,,
10756,0,,
10757,0,,
10758,0,,
10759,0,,
10760,0,,
10761,0,,
10762,0,,
10763,0,,
10764,0,,
10765,0,,
10766,0,,
10767,0,,
10768,0,,
10769,0,,
10770,0,,
10771,0,,
10772,0,,
10773,8.692303978,,
10774,21.46770922,,
10775,40.58611299,,
10776,66.49022433,,
10777,99.62252766,,
10778,139.8181263,,
10779,184.9827978,,
10780,232.640115,,
10781,280.3139044,,
10782,326.2220736,,
10783,370.7894859,,
10784,414.8786627,,
10785,459.3519579,,
10786,504.6068636,,
10787,549.5612664,,
10788,592.8393299,,
10789,633.0653258,,
10790,669.1683193,,
10791,701.048481,,
10792,728.7989603,,
10793,752.5129033,,
10794,772.2738996,,
10795,788.1350592,,
10796,800.1434289,,
10797,808.3460698,,
10798,812.8305976,,
10799,813.8141017,,
10800,811.5394542,,
10801,806.2494517,,
10802,797.9670332,,
10803,786.0125171,,
10804,769.5661608,,
10805,747.8084423,,
10806,720.5695154,,
10807,689.7578718,,
10808,657.6967296,,
10809,626.7086394,,
10810,597.1205033,,
10811,562.8686093,,
10812,516.6126929,,
10813,451.0140895,,
10814,363.5800743,,
10815,267.3516647,,
10816,178.4760292,,
10817,113.0983447,,
10818,81.25111773,,
10819,73.35274554,,
10820,75.8954869,,
10821,75.37294247,,
10822,62.45029948,,
10823,41.1919346,,
10824,18.34711122,,
10825,0,,
10826,0,,
10827,0,,
10828,0,,
10829,0,,
10830,2.109483694,,
10831,2.072491621,,
10832,0,,
10833,0,,
10834,0,,
10835,0,,
10836,0,,
10837,0,,
10838,0,,
10839,0,,
10840,0,,
10841,0,,
10842,0,,
10843,0,,
10844,0,,
10845,0,,
10846,0,,
10847,0,,
10848,0,,
10849,0,,
10850,0,,
10851,0,,
10852,0,,
10853,0,,
10854,0,,
10855,0,,
10856,0,,
10857,0,,
10858,0,,
10859,0,,
10860,0,,
10861,0,,
10862,0,,
10863,0,,
10864,0,,
10865,0,,
10866,0,,
10867,0,,
10868,0,,
10869,6.737062693,,
10870,20.6177367,,
10871,41.9133761,,
10872,71.12241846,,
10873,108.7431113,,
10874,154.5696139,,
10875,206.1045637,,
10876,260.3852009,,
10877,314.4489525,,
10878,366.0352676,,
10879,415.1707107,,
10880,462.3468299,,
10881,508.0550965,,
10882,552.4942674,,
10883,594.9084997,,
10884,634.3476732,,
10885,669.86175,,
10886,700.816586,,
10887,727.6092776,,
10888,750.8470131,,
10889,771.1369302,,
10890,788.8885446,,
10891,803.8655779,,
10892,815.7000493,,
10893,824.0240056,,
10894,828.5792002,,
10895,829.4662518,,
10896,826.8590414,,
10897,820.931429,,
10898,811.7720034,,
10899,799.1901367,,
10900,782.9381402,,
10901,762.7683489,,
10902,738.5309278,,
10903,710.396707,,
10904,678.6021165,,
10905,643.3835835,,
10906,604.9676178,,
10907,563.5481881,,
10908,519.3125994,,
10909,472.4481669,,
10910,423.1856147,,
10911,371.8982408,,
10912,318.9885703,,
10913,264.8592426,,
10914,210.4010467,,
10915,158.1096994,,
10916,110.8102639,,
10917,71.32760338,,
10918,41.6202611,,
10919,20.79561767,,
10920,7.375362678,,
10921,0,,
10922,0,,
10923,0,,
10924,0,,
10925,0,,
10926,0,,
10927,0,,
10928,0,,
10929,0,,
10930,0,,
10931,0,,
10932,0,,
10933,0,,
10934,0,,
10935,0,,
10936,0,,
10937,0,,
10938,0,,
10939,0,,
10940,0,,
10941,0,,
10942,0,,
10943,0,,
10944,0,,
10945,0,,
10946,0,,
10947,0,,
10948,0,,
10949,0,,
10950,0,,
10951,0,,
10952,0,,
10953,0,,
10954,0,,
10955,0,,
10956,0,,
10957,0,,
10958,0,,
10959,0,,
10960,0,,
10961,0,,
10962,0,,
10963,0,,
10964,2.597463109,,
10965,9.960477933,,
10966,23.05089467,,
10967,42.60547713,,
10968,69.22078182,,
10969,103.4932567,,
10970,145.4446251,,
10971,193.1799799,,
10972,244.4053648,,
10973,296.8268917,,
10974,348.5177204,,
10975,398.7763124,,
10976,447.1565048,,
10977,493.2121419,,
10978,536.5357861,,
10979,576.8493822,,
10980,613.9018688,,
10981,647.4421719,,
10982,677.1505132,,
10983,702.4772945,,
10984,722.8249195,,
10985,737.5959079,,
10986,746.8472986,,
10987,752.8277628,,
10988,758.2441678,,
10989,765.8031541,,
10990,776.9101614,,
10991,788.6091769,,
10992,797.0314124,,
10993,798.3083073,,
10994,789.9002965,,
10995,773.7269634,,
10996,752.6420785,,
10997,729.4992686,,
10998,706.3021409,,
10999,682.1993462,,
11000,655.7408067,,
11001,625.4765122,,
11002,590.3632742,,
11003,550.7256857,,
11004,507.175481,,
11005,460.3244,,
11006,410.8177574,,
11007,359.4138651,,
11008,306.8947811,,
11009,254.0426102,,
11010,201.9291651,,
11011,152.6022742,,
11012,108.3150869,,
11013,71.32064338,,
11014,43.17693999,,
11015,23.0980149,,
11016,9.804305502,,
11017,2.016248436,,
11018,0,,
11019,0,,
11020,0,,
11021,0,,
11022,0,,
11023,0,,
11024,0,,
11025,0,,
11026,0,,
11027,0,,
11028,0,,
11029,0,,
11030,0,,
11031,0,,
11032,0,,
11033,0,,
11034,0,,
11035,0,,
11036,0,,
11037,0,,
11038,0,,
11039,0,,
11040,0,,
11041,0,,
11042,0,,
11043,0,,
11044,0,,
11045,0,,
11046,0,,
11047,0,,
11048,0,,
11049,0,,
11050,0,,
11051,0,,
11052,0,,
11053,0,,
11054,0,,
11055,0,,
11056,0,,
11057,0,,
11058,0,,
11059,0,,
11060,0,,
11061,5.056292164,,
11062,19.98090093,,
11063,42.65410982,,
11064,72.90744149,,
11065,110.5723676,,
11066,155.0728387,,
11067,204.4401694,,
11068,256.4084427,,
11069,308.7117985,,
11070,359.5478485,,
11071,408.6996568,,
11072,456.2890214,,
11073,502.4377123,,
11074,547.0329373,,
11075,589.1586919,,
11076,627.7271868,,
11077,661.6506772,,
11078,690.2162615,,
11079,713.9959258,,
11080,733.8367413,,
11081,750.585755,,
11082,764.8786874,,
11083,776.626137,,
11084,785.5832982,,
11085,791.5053675,,
11086,794.1651548,,
11087,793.3959676,,
11088,789.0440926,,
11089,780.9558344,,
11090,769.1384341,,
11091,754.1524805,,
11092,736.6773977,,
11093,717.3925834,,
11094,696.7356203,,
11095,674.3118115,,
11096,649.5475376,,
11097,621.8691767,,
11098,590.6791976,,
11099,555.2976936,,
11100,515.0270307,,
11101,469.1696386,,
11102,417.6300987,,
11103,362.3897144,,
11104,305.8771621,,
11105,250.52109,,
11106,198.4738458,,
11107,150.9338931,,
11108,108.8939942,,
11109,73.34688328,,
11110,45.00299026,,
11111,23.59713746,,
11112,8.653544896,,
11113,0,,
11114,0,,
11115,0,,
11116,0,,
11117,0,,
11118,0,,
11119,0,,
11120,0,,
11121,0,,
11122,0,,
11123,0,,
11124,0,,
11125,0,,
11126,0,,
11127,0,,
11128,0,,
11129,0,,
11130,0,,
11131,0,,
11132,0,,
11133,0,,
11134,0,,
11135,0,,
11136,0,,
11137,0,,
11138,0,,
11139,0,,
11140,0,,
11141,0,,
11142,0,,
11143,0,,
11144,0,,
11145,0,,
11146,0,,
11147,0,,
11148,0,,
11149,0,,
11150,0,,
11151,0,,
11152,0,,
11153,0,,
11154,0,,
11155,0,,
11156,5.198217157,,
11157,12.9396539,,
11158,25.64895363,,
11159,43.6301187,,
11160,67.01558706,,
11161,95.93776407,,
11162,130.1053856,,
11163,167.7434822,,
11164,206.7524766,,
11165,245.0327813,,
11166,280.3439945,,
11167,309.9520762,,
11168,331.0148755,,
11169,340.6903718,,
11170,337.9064547,,
11171,327.8019762,,
11172,316.8774379,,
11173,311.6332553,,
11174,317.3722948,,
11175,335.1906942,,
11176,365.2613851,,
11177,407.7570766,,
11178,459.6847441,,
11179,506.9194637,,
11180,532.8907916,,
11181,521.0289005,,
11182,463.7329967,,
11183,384.9729911,,
11184,315.6615809,,
11185,286.7106465,,
11186,316.8613696,,
11187,381.9706802,,
11188,448.4550079,,
11189,482.7315068,,
11190,462.2698621,,
11191,403.5238878,,
11192,331.5381788,,
11193,271.356878,,
11194,240.9714662,,
11195,233.4720673,,
11196,236.455732,,
11197,237.519709,,
11198,227.4290171,,
11199,208.1447897,,
11200,184.1004956,,
11201,159.7295327,,
11202,138.3052695,,
11203,118.9968932,,
11204,100.0663678,,
11205,79.77570913,,
11206,57.25678555,,
11207,34.72214949,,
11208,15.06603599,,
11209,0,,
11210,0,,
11211,0,,
11212,0,,
11213,0,,
11214,0,,
11215,0,,
11216,0,,
11217,0,,
11218,0,,
11219,0,,
11220,0,,
11221,0,,
11222,0,,
11223,0,,
11224,0,,
11225,0,,
11226,0,,
11227,0,,
11228,0,,
11229,0,,
11230,0,,
11231,0,,
11232,0,,
11233,0,,
11234,0,,
11235,0,,
11236,0,,
11237,0,,
11238,0,,
11239,0,,
11240,0,,
11241,0,,
11242,0,,
11243,0,,
11244,0,,
11245,0,,
11246,0,,
11247,0,,
11248,0,,
11249,0,,
11250,0,,
11251,0,,
11252,4.865996771,,
11253,10.08698727,,
11254,17.81543769,,
11255,26.84453327,,
11256,35.63880968,,
11257,42.66285508,,
11258,47.61265095,,
11259,54.60367021,,
11260,68.74249934,,
11261,95.13560611,,
11262,136.0263152,,
11263,183.3715627,,
11264,226.8190859,,
11265,256.0167989,,
11266,264.9929764,,
11267,263.5292891,,
11268,264.9475422,,
11269,282.5693238,,
11270,324.178352,,
11271,377.6217256,,
11272,426.2617302,,
11273,453.4608622,,
11274,448.0985376,,
11275,418.9357084,,
11276,379.210356,,
11277,342.1603326,,
11278,317.5414404,,
11279,302.5482346,,
11280,291.5437485,,
11281,278.8910599,,
11282,260.1925491,,
11283,235.5258711,,
11284,205.9785241,,
11285,172.6380649,,
11286,138.2738101,,
11287,111.734337,,
11288,103.241418,,
11289,123.0166192,,
11290,175.2002024,,
11291,241.927082,,
11292,300.3564421,,
11293,327.6477256,,
